SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
107031137,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,12,0,12,0,0,0,0,0,0,13,0,4,0,5,0,0,0,0,0,0,5,4,20,0,21,0,4,0,4,4,0,27,0,6,0,6,0,5,0,5,0,0,12,0,11,0,11,3,6,0,12,8,9,41,6,52,0,58,0,20,0,21,19,8,105,3,0,0,3,0,0,0,0,35,0,35,3,0,0,3,0,0,0,0,24,0,25,0,0,0,0,3,0,0,3,7,0,10,0,3,0,3,13,0,0,12,3,0,16,0,4,0,5,29,0,0,27,4,0,39,0,4,0,3,3,0,0,5,0,0,9,4,10,0,16,3,6,0,14,8,4,41,7,23,0,35,57,15,0,69,73,7,182,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0
107031138,0,0,0,3,0,0,0,0,0,0,3,0,9,0,7,0,0,0,0,0,0,7,0,3,0,7,0,0,0,0,0,0,7,0,13,0,13,0,0,0,0,0,0,16,3,7,0,11,5,6,0,7,6,0,22,0,3,0,3,0,3,0,4,0,0,14,0,8,0,8,0,16,0,13,5,10,40,4,42,0,45,10,21,0,28,12,8,106,3,0,0,3,0,0,0,0,48,0,53,0,0,0,0,0,0,0,0,45,0,48,0,0,0,3,16,0,0,16,24,0,44,0,0,0,3,20,3,0,23,0,0,28,3,6,0,8,61,7,0,67,5,3,83,3,0,0,3,9,3,0,12,3,0,17,0,16,0,17,5,24,0,26,17,10,72,11,22,0,40,108,33,0,143,144,18,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
107031139,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,0,3,0,3,0,3,0,4,0,0,8,0,9,0,9,0,7,0,4,0,0,17,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,5,0,0,5,3,0,8,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,9,5,0,14,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,5,0,6,19,3,0,21,20,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031140,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,8,0,13,0,10,0,0,0,0,3,0,15,0,3,0,3,0,5,0,6,0,0,5,0,3,0,4,3,8,0,13,4,4,28,5,30,0,34,7,14,0,13,8,4,62,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,23,0,23,0,0,0,4,9,0,0,13,9,0,24,3,0,0,3,21,0,0,21,0,0,23,3,3,0,6,56,8,3,61,0,3,73,0,4,0,4,3,0,0,8,0,0,8,0,11,0,11,11,10,0,20,4,12,42,4,16,0,26,97,20,3,114,57,18,211,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
107031141,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,8,3,10,0,15,0,0,0,0,0,3,16,0,4,0,6,3,7,0,11,3,5,18,0,13,0,16,0,15,0,18,9,5,50,3,43,0,50,0,23,3,31,12,14,102,0,0,0,0,0,0,0,0,13,0,14,0,3,0,3,0,0,0,0,11,0,20,0,0,0,0,3,0,0,7,3,0,14,0,3,0,3,12,0,0,12,0,0,16,0,9,0,9,40,12,0,53,0,5,62,0,3,0,4,11,0,0,11,0,0,18,0,13,0,11,5,9,0,19,4,7,38,6,28,0,28,72,22,0,98,46,7,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031142,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,7,0,6,0,12,0,0,0,0,0,0,12,0,14,0,14,3,0,0,0,0,0,14,0,34,0,33,3,12,0,20,9,0,59,0,18,0,18,4,20,0,24,0,0,40,4,28,0,29,5,42,0,47,20,14,107,7,100,0,110,17,75,0,88,33,16,247,3,0,0,3,0,0,0,0,76,0,80,0,0,0,3,3,0,0,3,112,4,122,4,7,0,11,47,3,0,46,41,3,105,4,7,0,5,71,3,0,78,3,0,87,9,14,0,18,210,28,0,240,7,5,271,7,12,0,17,20,11,0,22,0,0,46,7,20,0,23,13,18,0,34,12,13,87,26,52,0,83,360,62,0,421,257,30,793,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0
107031143,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,12,0,16,0,0,0,0,0,3,17,0,19,0,17,0,5,0,12,3,0,31,0,8,0,8,3,6,0,12,6,0,18,0,14,0,14,3,28,0,31,9,17,67,3,57,0,59,5,47,0,51,11,18,147,0,0,0,0,0,0,0,0,33,3,34,0,4,0,3,0,0,0,0,41,3,46,0,0,0,3,8,0,0,10,12,0,23,0,0,0,0,13,3,0,17,0,0,13,0,6,0,7,47,5,0,55,3,0,61,3,0,0,3,9,8,0,16,0,3,30,3,12,0,14,7,23,0,37,16,14,78,9,20,0,32,85,46,0,132,104,21,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0
107041144,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,3,13,0,13,0,0,0,0,0,0,16,3,36,0,41,7,0,0,7,10,3,59,0,10,0,10,4,7,0,12,0,0,28,4,27,0,30,5,38,0,43,15,18,106,16,93,0,110,22,46,0,69,18,20,218,0,0,0,0,0,0,0,0,66,0,69,0,0,0,4,0,0,0,0,73,0,82,0,3,0,3,28,3,0,34,24,3,65,0,7,0,6,84,3,0,87,0,0,95,8,12,0,15,199,28,0,224,11,4,253,0,3,0,3,51,17,0,71,4,0,81,6,26,0,32,25,39,0,68,15,9,126,15,49,0,66,384,98,4,485,200,18,769,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,9,0,9,0,0
107041145,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,9,0,8,0,9,0,0,0,0,0,0,9,3,12,0,16,5,8,0,10,5,0,32,0,8,0,7,0,6,0,6,4,3,18,0,14,0,12,4,33,0,37,3,11,63,11,50,0,57,6,45,0,53,11,13,131,0,0,0,0,0,0,0,0,22,0,22,3,0,0,4,0,0,0,0,20,0,24,0,0,0,5,17,0,0,17,9,0,31,0,0,0,0,17,0,0,21,0,0,21,0,7,0,7,64,8,0,73,3,0,90,0,3,0,3,18,3,0,20,0,0,26,3,13,0,19,11,21,0,27,9,16,72,14,30,0,40,127,37,3,161,64,22,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107041146,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,7,0,0,0,0,0,0,7,0,3,0,3,0,0,0,3,0,0,9,3,24,0,21,21,12,0,34,0,0,63,0,11,0,11,28,19,0,44,3,0,59,0,15,0,19,20,128,0,150,13,17,192,7,60,0,62,72,159,0,229,17,16,332,0,0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,67,0,67,4,4,0,10,36,0,0,36,32,0,74,3,0,0,3,62,8,0,73,0,0,78,5,9,0,11,356,34,0,386,13,3,416,0,3,0,3,120,31,0,150,7,4,162,10,22,0,32,96,82,0,185,15,15,245,23,42,0,64,672,157,0,833,209,26,1131,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,9,0,9,0,0
107041147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,3,0,10,0,10,3,3,0,10,0,0,15,0,5,0,8,3,8,0,13,0,0,19,0,6,0,11,3,12,0,15,7,8,35,4,37,0,42,9,17,0,30,8,11,85,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,29,0,29,3,3,0,6,5,0,0,6,7,0,17,3,0,0,4,12,5,0,16,0,0,22,0,6,0,6,54,5,0,54,0,0,67,0,0,0,4,5,7,0,9,0,0,12,0,13,0,14,8,9,0,19,4,4,45,8,22,0,29,88,26,0,107,67,7,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
107041148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,9,0,4,0,4,0,0,0,0,0,0,7,0,13,0,8,0,7,0,4,0,0,18,3,4,0,5,0,4,0,4,0,0,14,0,5,0,5,5,10,0,19,5,8,30,3,33,0,38,4,25,0,29,4,8,77,0,0,0,0,0,0,0,0,34,0,34,0,0,0,3,0,0,0,0,40,0,44,3,5,0,4,13,0,0,13,17,0,33,0,0,0,0,26,0,0,25,0,0,26,8,3,0,7,74,6,0,83,0,0,98,0,3,0,3,13,3,0,20,0,0,23,4,11,0,12,11,18,0,27,3,3,49,10,22,0,34,135,29,0,165,92,9,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
107041150,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,3,0,0,3,0,0,17,0,16,0,13,0,4,0,7,0,0,24,0,7,0,7,0,3,0,3,0,0,14,3,18,0,19,0,19,0,19,15,12,59,5,54,0,66,3,29,0,34,11,11,122,0,0,0,0,0,0,0,0,49,0,49,0,0,0,3,0,0,0,0,39,0,47,0,4,0,4,17,0,0,22,20,0,43,3,3,0,4,31,7,0,40,0,0,47,7,7,0,13,124,16,0,140,0,0,156,0,4,0,10,19,12,0,30,3,0,39,3,26,0,26,18,21,0,35,11,8,82,17,43,0,64,211,46,0,259,122,11,458,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
107041548,0,3,0,3,0,0,0,0,0,0,3,0,8,0,7,0,0,0,0,0,0,7,0,19,0,19,0,7,0,8,0,4,31,4,20,0,18,9,4,0,11,9,0,41,15,82,0,100,36,94,0,130,16,10,260,7,37,0,49,28,78,0,107,16,4,180,12,89,0,107,26,267,3,300,52,44,506,37,259,0,301,100,453,3,562,93,61,1023,0,0,0,3,0,0,0,0,118,0,117,0,7,0,7,3,0,0,3,128,3,135,8,7,0,13,98,13,0,104,52,0,177,8,10,0,20,196,9,3,210,5,0,234,37,27,0,57,709,82,0,791,14,7,876,12,19,0,39,132,58,0,189,24,3,245,25,77,0,107,75,103,0,181,45,29,355,95,142,0,240,1211,266,3,1474,383,43,2149,0,0,0,0,0,0,0,0,13,0,13,0,3,0,0,0,0,0,0,15,0,19,0,3
107041549,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,11,0,20,6,17,0,24,5,0,46,0,9,0,8,4,38,0,43,0,9,61,3,25,0,30,9,80,0,95,13,18,149,4,53,0,58,25,143,3,164,15,30,268,0,0,0,0,0,0,0,0,17,0,20,6,0,0,6,0,0,0,0,13,0,17,0,4,0,4,20,0,0,20,8,0,29,0,0,0,0,32,7,0,33,0,0,38,3,7,0,11,131,17,0,148,4,0,164,0,5,0,12,23,14,0,38,5,0,54,3,25,0,31,23,50,5,71,16,10,128,14,47,0,56,227,80,5,314,62,11,448,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0
108011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,0,0,11,0,3,0,3,0,3,0,3,0,10,17,0,12,0,16,0,8,0,8,0,12,29,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9,3,12,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,3,0,0,8,0,0,0,0,8,3,0,11,0,0,11,0,0,0,0,3,0,0,0,0,0,5,3,0,0,3,0,9,0,4,4,3,19,3,6,0,10,10,12,0,23,23,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108011152,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,12,3,10,0,15,3,3,0,5,0,0,23,0,3,0,4,0,7,0,7,0,0,13,0,29,0,30,0,33,0,32,3,21,91,3,59,0,67,3,42,0,45,7,23,145,0,0,0,0,0,0,0,0,83,0,89,0,3,0,5,0,0,0,0,52,0,58,0,0,0,0,0,0,0,0,15,0,19,0,0,0,0,5,3,0,5,0,0,14,0,11,0,14,9,4,0,14,0,0,22,7,0,0,10,3,3,0,4,0,0,16,9,33,0,38,4,19,0,28,7,24,98,17,48,0,62,21,29,0,57,165,32,310,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,6,0,0
108011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,4,0,10,12,3,16,0,19,3,4,0,8,0,9,35,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,9,3,0,17,3,6,0,12,5,5,0,9,25,3,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0
108011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,5,0,10,0,11,3,0,0,3,0,0,14,0,6,0,3,0,4,0,4,0,0,9,0,8,0,8,0,14,0,18,10,17,49,0,27,0,31,5,19,0,21,10,22,84,0,0,0,0,0,0,0,0,18,0,18,3,0,0,5,0,0,0,0,8,0,16,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,7,0,8,3,0,0,3,3,0,14,4,0,0,9,0,3,0,3,0,3,9,3,24,0,26,5,13,0,18,3,9,54,11,37,0,46,12,16,0,24,36,18,121,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,8,0,8,0,0
108021155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,9,0,14,0,0,0,0,0,0,10,0,7,0,7,0,0,0,0,0,0,7,3,24,0,22,4,4,0,9,3,3,39,5,8,0,13,3,10,0,15,3,3,30,4,35,0,41,11,70,0,80,21,28,162,13,89,0,103,15,83,0,102,22,34,260,3,0,0,3,0,0,0,0,54,3,56,0,0,0,0,0,0,0,0,59,9,69,3,3,0,7,0,0,0,0,20,0,25,3,4,0,8,16,4,0,15,0,0,28,0,11,0,11,19,5,0,23,3,3,42,3,3,0,10,0,9,0,7,0,3,22,3,30,0,30,19,31,0,46,18,36,134,12,58,0,72,48,45,0,98,152,56,376,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,8,0,12,0,0
108021156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,4,0,10,0,0,0,0,0,0,7,0,3,0,3,0,3,0,3,0,0,7,0,0,0,0,0,5,0,3,0,7,13,4,14,0,12,0,6,0,12,0,7,38,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,3,0,5,3,0,14,0,4,0,4,0,0,0,0,0,0,4,3,3,0,10,0,8,0,13,3,6,29,3,14,0,19,6,10,0,22,27,6,72,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
108021157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,9,0,12,0,12,0,0,0,0,3,0,14,0,3,0,3,0,3,0,3,0,4,10,0,12,0,12,0,19,0,19,3,15,48,0,39,0,38,5,24,0,27,9,20,88,0,0,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,23,3,24,0,0,0,0,0,0,0,0,8,0,8,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,6,0,0,8,0,0,0,3,0,3,0,3,0,0,4,11,7,0,15,8,7,0,14,5,19,53,8,16,0,24,15,13,0,29,53,27,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
108021158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,0,3,3,9,0,14,0,14,0,16,7,13,42,0,23,0,29,3,15,0,17,7,17,66,0,0,0,0,0,0,0,0,26,0,33,0,0,0,0,0,0,0,0,29,0,29,0,5,0,3,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,4,0,0,8,0,0,16,0,3,0,3,3,3,0,7,0,3,13,9,6,0,13,3,10,0,18,3,3,36,14,15,0,27,10,19,0,28,68,11,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
108021159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,5,0,5,0,5,0,0,0,0,0,5,4,0,0,0,0,0,6,0,7,3,11,22,0,10,0,10,0,10,0,9,3,15,42,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,5,0,0,4,0,0,6,3,7,0,12,0,7,0,5,4,5,25,0,12,0,14,12,11,0,20,16,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
108021160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,4,0,4,6,3,17,0,11,0,13,0,4,0,4,3,11,34,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,4,3,0,7,4,3,15,5,3,0,8,4,5,0,7,39,11,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
