SA2_MAINCODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
101041017,0,10,0,0,12,0,0,0,0,0,3,14,0,0,17,0,0,0,0,0,16,18,3,0,37,0,10,0,4,11,6,28,9,0,39,0,27,9,0,36,0,9,0,0,17,0,0,0,0,3,5,0,0,0,3,0,6,0,0,8,5,11,0,0,21,0,9,0,0,8,0,0,0,0,0,7,0,0,0,8,3,11,0,0,17,0,0,0,0,0,4,20,0,0,26,6,6,0,0,21,55,191,31,5,283,8,9,0,0,16,0,0,0,0,0,8,5,0,0,14,0,0,0,0,0,56,18,0,0,79,0,0,0,0,0,22,26,3,0,47,8,21,3,0,29,10,3,0,0,17,3,3,0,0,3,0,3,0,0,4,0,0,0,0,0,12,7,0,0,24,15,3,0,0,16,0,0,0,0,3,6,3,0,0,11,20,6,0,0,25,3,0,0,0,3,35,20,0,0,57
101041018,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,21,0,0,0,0,0,0,5,0,0,10,0,4,3,0,9,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,11,0,0,15,3,7,0,3,11,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,34,57,4,5,100,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,36,9,0,0,54,3,0,0,0,3,12,14,0,0,24,5,6,0,0,10,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,23,29,4,0,0,33,0,3,0,0,3,7,0,0,0,9,14,3,0,0,16,8,0,0,0,8,7,9,0,0,14
101041019,3,13,0,0,12,0,0,0,0,0,4,6,0,0,10,0,0,0,0,0,18,26,0,0,43,0,4,0,0,7,8,30,0,0,40,3,20,0,0,27,4,11,0,0,17,3,0,0,0,3,0,0,0,0,0,5,11,0,0,13,12,19,3,0,30,5,11,0,0,10,0,0,0,0,0,0,0,0,0,0,5,15,0,0,26,0,5,0,0,5,0,11,0,0,9,3,3,0,0,3,66,189,8,0,262,13,16,0,0,30,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,45,11,0,0,56,3,3,0,0,4,8,11,3,0,28,3,22,0,0,24,3,8,0,0,8,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,22,10,3,0,31,5,5,0,0,12,0,0,0,0,5,20,3,0,0,19,37,8,3,0,48,8,0,0,0,8,23,16,0,0,38
101041020,15,12,0,0,33,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,7,7,0,0,20,0,4,0,0,4,4,6,0,0,12,0,7,0,0,7,4,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,16,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,4,0,0,4,56,65,3,0,125,146,71,0,4,224,0,0,0,0,0,14,6,0,3,20,0,0,0,0,0,43,7,0,3,55,4,3,0,0,3,13,3,0,0,17,3,6,0,0,10,3,7,0,0,6,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,26,3,0,0,29,12,3,0,0,12,0,0,0,0,0,10,0,0,4,9,14,0,0,0,18,12,0,0,0,15,12,3,0,0,18
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,13,0,0,0,0,0,0,3,0,0,3,0,6,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,34,3,0,48,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,0,41,0,0,0,0,0,0,4,0,0,4,0,4,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,10,0,0,21,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,4,0,0,0,4,4,0,0,0,4
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,8,0,0,8,0,0,0,0,0,3,7,0,0,9,0,0,0,0,0,4,9,0,0,14,0,4,0,0,4,0,10,0,0,8,0,6,0,0,6,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,8,3,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,0,7,19,62,4,0,86,0,5,0,0,5,0,0,0,0,0,7,3,0,0,9,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,7,6,0,3,14,8,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,0,0,3,14,3,0,0,14
101041024,3,11,0,0,8,0,0,0,0,0,5,8,0,0,10,0,0,0,0,0,6,3,0,0,11,0,0,0,0,0,0,5,4,0,6,0,3,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,29,36,3,0,74,30,16,0,0,44,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,15,3,0,3,22,0,0,0,0,0,13,6,0,3,22,11,7,0,3,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,13,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,3,8,3,0,0,11
101041025,3,9,0,0,17,0,0,0,0,0,0,14,3,0,19,0,0,0,0,0,21,40,0,0,54,3,0,0,0,5,6,29,3,0,37,21,33,3,0,58,3,13,3,0,16,0,3,0,0,4,3,9,0,0,10,5,15,0,0,22,9,20,3,0,28,0,8,0,0,10,0,0,3,0,3,0,8,0,0,7,5,15,0,0,21,3,3,3,0,14,3,17,0,0,16,5,3,0,0,12,93,245,24,4,361,24,7,0,0,26,0,0,0,0,0,12,3,4,0,18,0,0,0,0,0,58,30,0,3,87,3,0,0,0,3,17,31,0,0,50,38,43,0,0,80,3,0,0,0,3,6,0,0,0,6,0,0,0,0,3,0,0,0,0,0,26,8,0,0,31,28,5,0,0,38,0,0,0,0,0,10,0,0,0,14,28,9,0,0,39,4,3,0,0,9,25,12,0,0,42
101041026,0,3,0,0,5,0,0,0,0,0,4,3,4,0,14,0,0,0,0,0,13,20,3,0,34,0,3,0,0,3,0,13,5,0,21,0,10,0,0,13,3,6,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,12,0,0,23,7,4,0,0,10,0,0,0,0,0,0,8,0,0,7,3,7,0,0,10,0,0,0,0,4,0,3,0,0,3,4,0,0,0,5,61,101,17,3,175,14,4,0,0,19,0,0,0,0,0,10,10,0,0,21,0,0,0,0,0,56,21,0,4,74,7,0,0,0,7,11,16,0,0,33,10,22,0,0,28,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,30,7,0,5,40,16,0,0,0,19,0,0,0,0,0,7,0,0,0,8,30,8,0,0,39,7,0,0,0,11,13,15,0,0,26
101041027,0,12,0,0,12,0,0,0,0,0,3,10,0,0,12,0,0,0,0,0,9,22,0,0,30,0,4,0,0,4,5,22,0,0,24,3,20,0,0,25,3,5,0,0,7,0,3,0,0,3,5,0,0,0,5,0,4,0,0,7,13,12,0,0,31,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,9,6,0,0,13,3,0,0,0,4,3,9,0,0,6,0,4,0,0,5,61,139,3,3,204,13,6,0,0,18,0,0,0,0,0,8,4,0,0,14,0,0,0,0,0,62,27,0,0,92,3,0,0,0,3,31,24,0,0,62,32,22,0,0,54,6,5,0,0,19,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,33,3,0,0,38,28,3,0,0,35,0,0,0,0,0,6,0,0,0,11,28,6,0,3,33,11,0,0,0,11,28,12,0,0,42
101051539,3,10,0,0,12,0,0,0,0,0,3,19,6,0,31,0,0,0,0,0,26,59,3,4,96,0,9,3,0,18,8,51,8,3,66,0,27,9,0,37,11,16,3,0,33,0,0,0,0,3,8,16,0,0,19,4,22,0,0,25,19,28,3,0,51,4,7,0,0,11,3,0,0,0,6,3,3,0,0,7,6,24,3,0,31,0,5,0,0,4,7,16,0,0,25,9,13,0,0,16,124,326,42,7,497,12,7,0,0,28,0,0,0,0,0,22,10,0,0,26,0,0,0,0,0,84,33,0,0,116,5,4,0,0,10,24,19,0,7,47,15,18,4,0,37,17,9,0,0,34,3,0,0,0,3,10,0,0,0,5,5,3,0,0,9,38,23,0,0,66,19,7,0,0,20,3,0,0,0,7,22,6,0,0,26,53,18,0,0,72,15,3,0,0,19,50,37,0,3,93
101051540,26,36,0,0,67,0,0,0,0,0,5,4,0,0,7,0,0,0,0,0,11,29,0,0,41,3,3,0,0,3,4,7,0,0,16,0,3,0,0,3,13,8,0,0,18,0,0,0,0,0,3,4,0,0,3,3,0,0,0,4,20,13,0,0,32,3,3,0,0,4,0,0,0,0,0,0,4,0,0,4,4,7,3,0,10,0,0,0,0,0,5,0,0,0,4,5,3,0,0,9,105,130,5,4,237,139,98,0,10,248,0,0,0,0,0,11,0,0,3,16,0,0,0,0,3,36,10,0,4,56,3,3,0,0,4,5,10,0,0,17,4,9,0,0,15,7,16,0,0,25,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,20,5,0,0,24,15,4,0,0,16,0,0,0,0,0,17,0,0,0,17,10,0,0,0,12,10,0,0,0,12,16,9,0,0,26
101061541,0,3,3,0,5,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,8,23,0,0,29,0,0,0,0,0,0,9,0,3,9,0,14,0,0,11,7,3,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,3,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,3,4,14,0,0,12,0,4,0,0,4,29,96,6,3,135,7,11,0,0,19,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,15,12,0,0,27,0,0,0,0,0,7,19,0,0,21,8,8,0,0,13,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,7,0,0,16,10,4,0,0,18,0,0,0,0,0,10,0,0,0,12,15,3,0,0,17,6,3,0,0,13,12,9,0,0,22
101061542,12,16,0,0,34,0,0,0,0,0,3,7,0,0,11,0,0,0,0,0,11,34,0,0,43,0,3,0,0,3,0,4,0,0,10,3,7,0,0,12,7,3,0,0,6,0,0,0,0,0,0,0,0,0,5,4,0,0,0,9,17,9,0,0,30,0,5,0,0,11,3,0,0,0,3,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,3,0,0,7,6,8,0,0,16,89,125,0,5,219,97,58,0,4,163,0,0,0,0,0,16,4,0,0,20,0,0,0,0,0,24,11,0,0,35,0,0,0,0,3,11,7,0,0,12,4,8,0,0,17,15,5,0,0,17,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,3,0,0,31,14,3,0,0,13,0,0,0,0,0,11,0,0,0,15,13,0,0,0,13,13,0,0,0,17,13,6,0,0,19
101061543,6,11,0,0,18,0,0,0,0,0,3,7,6,0,17,0,0,0,0,0,14,43,0,0,53,3,5,0,0,12,13,22,3,0,31,0,13,0,0,13,6,6,4,0,17,0,3,0,0,3,0,7,0,0,4,5,6,0,0,11,7,18,0,0,29,4,7,3,0,14,0,0,0,0,0,0,3,0,0,3,4,16,0,0,15,0,0,0,0,0,0,4,0,0,8,3,5,0,0,10,73,172,17,5,268,26,22,0,0,49,0,0,0,0,0,7,12,0,0,15,0,0,0,0,0,26,19,0,5,50,0,3,0,0,3,18,19,0,0,32,3,18,0,0,17,16,9,0,0,21,0,0,0,0,0,3,3,0,0,9,0,3,0,0,3,20,10,5,0,33,11,3,0,0,16,0,0,0,0,0,5,0,0,0,9,11,8,0,0,23,0,3,0,0,0,14,18,0,0,36
101061544,6,42,0,0,56,0,0,0,0,0,0,4,0,0,3,3,0,0,0,3,3,3,4,0,11,0,4,0,0,4,0,4,0,0,12,3,3,0,0,6,3,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,3,0,0,4,8,0,0,0,13,34,85,10,3,135,104,96,0,8,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,29,0,0,0,0,0,12,7,0,0,17,5,5,0,0,13,11,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,3,0,0,0,3,0,0,0,0,3,5,3,0,0,4,7,0,0,0,6,3,0,0,0,3,19,3,0,0,24
102011028,0,0,0,0,0,0,0,0,0,0,5,7,0,0,10,0,0,0,0,3,21,25,0,0,48,4,0,0,0,6,3,7,0,0,11,4,13,0,0,13,0,0,0,0,3,5,0,0,0,3,3,0,0,0,8,3,8,3,0,14,19,8,0,0,29,5,0,0,0,7,0,0,0,0,0,3,3,0,0,3,0,7,0,0,9,0,0,0,0,3,3,4,0,0,5,5,7,0,0,11,86,80,7,0,180,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,55,14,0,0,74,0,0,0,0,0,3,4,0,0,6,3,8,0,0,13,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,3,0,0,0,3,39,4,0,0,41,12,6,0,0,24,0,0,0,0,0,17,0,0,0,22,27,0,0,0,30,9,3,0,0,16,8,3,0,0,15
102011029,0,0,0,0,0,0,3,0,0,3,5,3,0,0,7,0,3,0,0,3,27,21,0,0,56,3,3,0,0,8,4,4,0,0,10,3,4,3,0,12,3,0,0,0,3,3,6,0,0,8,12,3,0,0,13,8,5,0,0,9,30,24,0,0,53,9,7,0,0,19,0,0,0,0,0,5,0,0,0,7,3,0,0,0,3,7,0,0,0,7,4,0,0,0,4,6,6,0,0,8,118,99,3,3,223,6,0,0,0,6,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,64,27,0,3,93,3,0,0,0,4,5,3,0,0,11,3,0,0,0,6,3,0,0,0,6,6,0,0,0,6,0,0,0,0,0,7,0,0,0,7,52,3,0,0,61,32,10,0,0,43,5,0,0,0,5,14,0,0,0,16,14,0,0,0,17,23,0,0,0,20,17,3,0,0,23
102011030,7,39,0,0,50,3,3,0,0,4,9,35,15,0,58,0,3,0,0,3,11,41,5,0,55,8,9,0,0,16,3,8,0,0,14,0,4,0,0,5,4,15,3,0,22,0,3,0,0,3,0,0,0,0,3,4,0,0,0,5,14,17,3,0,28,3,13,0,0,17,3,0,0,0,3,3,7,0,0,10,0,0,0,0,0,0,0,3,0,4,3,6,0,0,14,10,8,0,0,19,80,221,39,3,348,97,36,0,3,143,4,0,0,0,4,20,6,0,0,27,0,0,0,0,0,44,13,0,0,53,12,4,0,0,19,8,6,0,0,17,7,0,0,0,5,5,4,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,20,0,0,0,16,16,6,0,0,20,0,0,0,0,0,8,0,0,0,13,11,0,0,0,9,5,0,0,0,4,7,3,0,0,13
102011031,0,7,0,0,7,0,0,0,0,0,5,13,0,0,18,0,0,0,0,0,30,50,5,0,86,7,19,0,0,26,17,70,11,0,103,3,22,13,0,34,9,7,0,0,11,7,4,0,0,11,19,19,3,0,42,7,18,0,3,24,29,58,3,0,94,5,20,4,0,25,3,4,3,0,11,11,13,0,0,16,14,57,4,0,83,4,7,0,0,12,6,29,0,0,37,13,18,3,0,40,188,440,51,8,687,7,0,0,0,4,0,0,0,0,0,8,10,0,0,24,0,0,0,0,0,50,20,0,0,73,3,3,0,0,4,29,13,0,0,48,4,17,0,0,22,5,0,0,0,10,7,0,0,0,7,3,9,0,0,12,11,0,0,0,11,70,18,0,0,83,28,3,0,0,30,3,0,0,0,3,33,11,0,0,43,72,26,0,0,102,17,0,0,0,17,57,20,0,0,75
102011032,0,3,0,0,4,0,0,0,0,0,10,79,9,3,101,0,0,3,0,6,34,95,7,0,134,8,15,3,0,29,16,70,17,0,101,8,18,9,0,34,9,12,0,0,21,3,4,0,0,5,14,27,0,0,37,13,31,3,0,42,33,72,9,3,113,17,24,0,0,41,5,10,3,0,15,5,17,0,0,24,19,75,6,0,102,4,3,0,0,12,25,57,7,0,94,15,39,0,0,60,239,656,69,6,975,9,0,0,0,7,0,0,0,0,0,42,14,0,0,59,0,0,0,0,0,77,15,0,6,96,9,4,0,0,10,38,31,3,0,74,18,15,0,0,35,17,3,0,0,14,5,3,0,0,5,3,3,0,0,8,8,0,0,0,4,80,28,0,0,112,50,9,0,0,56,3,0,3,0,6,39,3,0,0,43,74,54,0,0,133,19,7,0,0,25,90,42,0,5,141
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,4,0,0,19,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,4,3,6,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,0,0,4,3,0,0,0,3,34,36,0,0,75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,3,0,0,18,0,0,0,0,0,5,0,0,0,9,0,3,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,0,0,0,13,16,3,0,0,18,0,0,0,0,0,0,0,0,0,0,8,6,0,0,11,4,0,0,0,4,12,0,0,0,12
102011034,0,3,0,0,3,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,8,16,3,0,27,0,8,0,0,10,3,8,4,0,16,0,3,3,0,6,0,0,0,0,3,3,7,0,0,10,3,0,0,0,3,5,4,0,0,5,7,9,0,0,13,0,4,0,0,3,0,5,0,0,3,0,3,3,0,3,6,17,0,0,18,3,0,0,0,3,3,4,0,0,9,0,8,0,0,8,46,95,9,0,156,0,0,0,0,0,0,0,0,0,0,6,4,0,0,15,0,0,0,0,0,22,13,0,0,36,0,0,0,0,0,6,8,0,0,15,3,7,0,0,13,3,4,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,8,0,0,20,28,0,0,0,27,0,0,0,0,0,10,3,0,0,10,20,12,0,0,25,3,0,0,0,3,21,6,0,3,26
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,15,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,3,0,0,5,3,0,0,0,3,3,8,0,0,6,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,38,28,0,0,66,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,20,3,0,0,23,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,13,12,0,0,0,12,0,0,0,0,0,4,0,0,0,4,7,0,0,0,3,7,0,0,0,7,10,3,0,0,6
