SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
101041027,0,0,10,0,0,0,8,3,6,3,0,25,0,0,0,3,3,7,3,0,20,0,4,4,7,22,12,15,0,57,0,3,10,5,10,18,0,0,50,0,3,0,5,15,10,0,0,39,0,0,0,6,6,14,3,0,28,0,0,3,3,3,11,0,0,15,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,6,0,10,27,44,66,100,31,0,269,0,0,0,0,0,0,0,0,0,31,0,0,3,0,6,0,0,34,8,3,4,3,0,3,3,0,21,4,0,5,5,4,6,3,0,34,3,3,0,3,10,8,0,0,33,3,5,6,11,11,18,7,0,56,0,4,11,8,12,10,0,0,43,0,0,11,5,14,12,0,0,41,0,0,0,4,6,10,0,0
101051539,3,0,27,0,3,3,5,9,10,3,0,41,5,3,13,11,10,15,5,0,68,5,18,34,31,33,31,6,7,164,4,11,50,39,40,36,8,0,187,0,20,42,50,74,50,13,0,236,3,12,29,54,84,38,4,0,221,0,4,8,29,38,26,3,0,108,0,0,13,10,20,13,0,0,56,0,0,0,11,12,8,0,0,36,0,0,4,9,9,6,0,0,25,0,0,0,3,10,3,0,3,16,0,0,5,4,4,0,0,0,17,31,70,214,259,342,246,49,6,1229,7,0,0,0,0,0,0,0,13,158,12,4,3,0,0,0,0,179,59,20,17,3,4,7,0,0,107,23,15,12,9,11,3,0,0,80,11,23,18,17,18,8,0,0,96,3,32,32,28,23,24,5,0,150,4,18,45,39,31,29,10,0,167,0,10,19,18,28,14,5,0,106,0,3,20,13,15,17,3,0
101051540,5,0,13,0,0,6,4,3,3,5,0,22,0,0,3,3,6,10,0,0,29,0,0,4,5,10,7,0,0,29,0,0,6,3,13,8,4,0,39,0,0,7,10,17,10,0,0,44,0,0,3,3,12,4,3,0,29,0,0,3,0,6,6,3,0,18,0,0,0,3,4,3,0,0,9,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,5,38,46,89,57,29,4,275,0,0,0,0,0,0,0,0,0,18,3,0,0,4,0,0,0,24,6,0,6,0,3,0,0,0,22,0,6,0,3,4,0,0,0,17,0,6,3,3,0,3,0,0,14,3,3,5,4,6,8,0,0,23,0,0,3,3,6,3,0,0,19,0,0,3,4,3,3,0,0,16,0,0,4,0,3,5,0,0
101061541,3,0,12,0,0,0,4,4,6,0,0,14,0,0,3,9,3,0,0,0,17,0,3,3,5,9,3,0,0,24,0,9,3,13,5,11,0,0,44,0,3,9,4,12,5,0,0,35,0,3,11,7,18,7,0,0,47,0,0,0,4,12,3,0,0,20,0,0,0,3,3,3,3,0,14,0,0,0,4,4,0,0,0,8,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,52,75,57,7,0,254,0,0,0,0,0,0,0,0,6,18,3,0,0,0,0,0,0,19,3,3,0,0,0,0,0,0,9,4,3,0,0,3,3,0,0,14,0,7,0,3,5,4,0,0,18,0,0,7,6,10,4,0,0,22,0,3,3,4,4,3,0,0,20,0,0,4,3,11,5,0,0,33,0,0,5,0,3,0,4,0
101061542,3,0,9,0,0,3,4,3,0,0,0,15,0,0,3,3,0,0,4,0,9,0,0,3,3,3,11,3,0,22,0,4,3,8,7,5,4,0,23,0,0,3,7,10,8,0,0,34,0,0,3,3,11,12,3,0,26,0,0,0,3,0,3,3,0,14,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,4,3,11,18,36,48,36,22,0,185,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,8,4,6,0,0,0,5,0,0,12,0,3,4,0,8,3,3,0,22,0,0,4,0,3,0,0,0,10,0,3,0,3,3,0,0,0,12,0,4,0,0,3,0,0,0,12,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,0,0
101061543,0,0,22,0,8,0,7,4,4,3,0,28,4,3,4,7,8,3,5,0,32,3,8,9,10,15,18,5,0,73,3,14,13,11,21,13,4,0,82,0,11,16,21,29,21,4,0,99,0,4,6,15,23,16,0,0,65,0,0,3,10,13,8,4,0,42,0,0,7,9,10,5,0,0,29,0,0,0,0,0,3,0,0,8,0,0,6,3,3,0,0,0,8,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,4,15,41,72,112,134,98,30,0,508,0,0,0,0,0,0,0,0,0,33,3,0,0,3,0,0,0,37,10,3,0,3,0,4,0,0,28,3,6,0,0,8,3,0,0,24,4,7,9,13,6,9,0,0,39,7,10,13,3,13,4,5,0,50,0,17,14,12,15,9,0,0,69,0,10,12,7,7,13,3,0,50,0,7,4,12,8,6,0,0
101061544,0,0,6,0,0,0,3,0,3,0,0,9,0,0,0,0,3,0,0,0,5,0,0,0,7,3,7,0,0,16,0,0,4,4,7,0,0,0,18,0,0,5,4,15,3,0,0,28,0,4,3,3,10,7,0,0,24,0,0,0,5,3,5,0,0,17,0,0,3,3,0,0,0,0,10,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,22,34,40,36,6,5,162,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,11,3,3,0,0,0,3,0,0,10,3,3,3,0,0,0,0,0,12,0,3,3,0,0,3,3,0,16,0,0,3,3,7,5,0,0,21,0,0,4,0,3,0,0,0,11,0,0,0,3,4,0,0,0
102011028,0,0,10,0,0,0,8,0,0,0,0,14,0,0,0,3,3,0,0,0,8,0,0,3,7,4,0,0,0,20,0,0,0,8,8,0,0,0,11,0,0,3,4,3,0,0,0,17,0,0,0,4,11,3,0,0,24,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,3,3,3,11,45,41,22,4,0,132,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,19,3,6,3,0,3,3,0,0,18,0,4,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,7,0,4,3,5,3,3,0,0,21,0,0,3,3,3,4,0,0,8,0,0,3,3,0,0,0,0,11,0,0,0,0,3,4,0,0
102011029,0,0,18,0,0,0,3,8,0,0,0,14,0,0,0,4,6,0,6,0,12,0,0,0,9,10,7,3,0,27,0,0,0,4,3,5,0,0,19,0,4,3,0,3,9,0,0,15,0,0,0,0,6,4,3,0,18,0,0,0,3,7,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,35,48,33,13,0,158,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,4,0,6,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0
102011030,0,0,14,3,0,4,7,9,3,0,0,28,3,0,3,6,8,6,0,0,26,3,3,11,16,12,11,3,0,68,4,15,12,24,21,15,7,0,88,0,13,22,35,44,27,6,0,145,0,3,7,24,30,26,3,0,99,0,0,14,13,25,14,0,0,68,0,3,5,11,14,10,0,0,44,0,0,0,5,9,7,0,0,23,0,0,3,8,9,8,0,0,26,0,0,0,4,0,0,0,0,4,0,0,0,5,0,3,0,0,7,15,40,94,161,186,134,35,0,651,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,19,3,3,0,6,0,0,0,0,13,3,3,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,12,3,0,5,0,3,0,0,0,18,0,8,6,4,4,7,0,0,27,0,3,3,3,9,4,0,0,22,0,0,12,4,4,3,0,0
102011031,3,0,45,8,5,11,17,19,11,6,0,76,3,7,15,25,21,12,15,0,91,5,10,31,36,40,38,10,0,157,3,8,16,49,49,41,5,0,171,3,21,37,28,67,38,10,0,196,0,7,31,47,45,33,6,0,166,0,4,15,10,31,11,5,0,77,0,0,0,15,22,7,0,0,44,0,0,3,4,10,5,0,0,18,0,0,3,12,18,8,0,0,45,0,0,0,3,3,8,0,0,16,0,0,0,3,5,0,0,0,9,36,70,162,269,338,214,61,3,1162,15,3,4,0,0,0,0,0,21,291,27,11,7,11,10,0,0,357,160,78,23,24,15,15,0,0,316,46,71,16,12,30,35,6,0,213,24,70,42,24,30,41,11,0,240,22,60,59,41,55,47,19,0,296,9,43,64,42,64,47,11,0,281,0,19,42,29,46,36,9,0,181,0,10,29,12,17,16,0,0
102011032,4,0,71,3,11,14,29,23,25,11,0,126,11,15,23,41,32,35,16,0,170,6,38,39,105,101,88,26,0,408,3,39,76,103,131,89,25,0,461,3,45,112,140,160,132,15,0,616,0,20,121,149,183,175,16,0,665,0,11,48,88,98,68,5,0,310,0,0,40,58,77,58,3,0,246,0,0,11,43,47,21,0,0,126,0,0,17,32,44,28,3,0,124,0,0,0,13,9,4,0,0,31,0,4,5,8,11,11,0,0,45,61,191,526,830,937,760,135,10,3452,5,0,0,0,3,3,0,0,18,167,16,9,3,0,3,0,0,195,47,34,12,5,20,15,5,0,136,23,35,20,13,17,16,3,0,132,17,21,19,17,24,29,11,0,145,15,49,43,39,40,41,9,0,233,7,49,64,30,42,42,14,3,246,3,27,57,53,53,46,8,0,246,0,4,37,36,42,31,6,0
102011033,0,0,9,0,0,0,7,3,3,0,0,13,0,0,3,3,3,0,0,0,7,0,0,4,4,4,0,0,0,14,0,0,5,4,8,8,0,0,24,0,0,5,8,3,0,0,0,17,0,0,3,3,7,3,0,0,25,0,0,0,4,3,4,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,27,38,40,25,4,0,146,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,9,0,4,0,0,3,0,0,0,7,0,0,0,0,4,3,0,0,5,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0
102011034,0,0,11,0,0,4,3,3,3,6,0,22,0,3,3,0,8,3,7,3,21,0,0,0,6,9,7,6,0,32,0,0,5,14,13,14,5,0,48,0,0,3,3,10,9,3,0,33,0,0,3,3,14,5,0,0,24,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,19,48,64,57,24,5,221,0,0,0,0,0,0,0,0,0,56,5,0,0,0,0,0,0,64,12,9,4,3,0,4,0,0,38,9,5,4,4,4,5,0,0,30,6,6,3,4,3,0,6,0,23,3,3,7,3,4,5,0,0,29,0,6,10,3,12,5,0,0,29,0,3,9,7,11,3,0,0,32,0,0,0,8,7,3,0,0
102011035,0,0,10,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,7,0,0,0,4,3,0,0,0,12,0,0,0,3,0,3,0,0,8,0,0,5,0,0,3,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,14,22,14,27,7,0,87,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
102011036,0,0,8,0,0,0,0,7,4,0,0,19,0,4,3,3,11,7,0,3,25,0,3,3,7,13,13,3,0,42,0,3,3,10,9,7,5,0,45,0,3,4,12,24,19,3,0,78,0,0,5,19,31,22,0,0,77,0,0,4,3,13,11,0,0,33,0,0,0,3,4,10,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,5,17,39,73,111,99,12,3,355,3,0,0,0,0,0,0,0,3,42,0,0,3,0,0,0,0,50,16,5,3,5,4,0,0,0,33,4,8,3,0,0,0,0,0,11,8,3,5,0,0,3,0,0,21,0,5,12,3,5,3,0,0,34,0,8,6,3,0,10,0,0,24,0,3,3,3,12,3,0,0,23,0,0,0,8,8,3,0,0
102011037,0,0,3,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,4,0,0,4,3,4,3,3,0,14,0,0,0,3,0,4,3,0,11,0,0,3,0,6,3,3,0,22,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,31,17,10,0,85,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,3,3,0,3,0,3,0,0,12,0,0,0,4,6,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0
102011038,0,0,12,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,7,0,0,3,3,3,0,3,0,10,0,0,0,5,0,4,0,0,8,0,0,3,0,6,4,0,0,14,0,0,0,0,6,3,0,0,5,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,32,16,7,0,93,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,0,0,4,5,0,0,6,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0
102011039,3,0,15,3,3,3,3,0,3,6,0,19,3,3,4,3,9,7,9,0,37,0,0,3,10,14,12,3,0,41,0,5,9,8,11,12,3,0,51,0,0,12,5,20,15,3,0,67,0,0,4,5,14,10,3,0,37,0,0,0,6,10,8,0,0,28,0,0,0,3,7,3,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,9,44,70,90,78,36,0,342,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,30,3,3,0,3,3,3,0,0,15,7,8,3,0,5,3,0,0,21,0,4,3,8,0,9,0,0,20,0,11,3,0,4,5,0,0,21,0,6,5,3,4,3,0,0,19,0,4,3,0,4,3,6,0,18,0,3,3,4,4,5,0,0
102011040,0,0,22,0,0,12,3,11,6,6,0,34,0,0,11,5,7,13,0,0,43,0,5,8,16,17,19,9,0,72,0,3,12,16,14,14,3,0,60,0,3,12,12,17,21,3,0,75,0,0,16,9,17,9,3,0,56,0,0,5,3,9,7,0,0,20,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,0,8,4,21,72,90,104,98,36,0,423,3,0,0,0,0,0,0,0,5,54,4,0,0,0,0,0,0,67,26,10,6,5,3,8,0,0,52,14,5,5,5,3,12,3,0,56,12,9,4,5,17,13,3,0,58,6,10,9,16,17,13,8,0,76,3,9,7,12,17,8,9,0,73,0,4,10,18,11,13,4,0,61,0,0,10,4,14,0,0,0
102011041,0,0,20,0,3,0,0,11,4,0,0,20,0,0,0,0,3,0,0,0,14,0,0,3,9,3,7,3,0,28,0,0,0,7,11,8,3,0,32,0,0,0,3,11,5,0,0,25,0,0,0,8,3,8,0,0,20,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,6,0,0,0,8,4,3,0,0,13,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,17,50,65,41,14,0,198,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,4,0,6,4,0,0,3,0,0,14,0,0,0,0,3,0,0,0,4,0,5,3,0,5,3,4,0,17,0,3,0,0,3,0,3,0,6,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0
102011042,3,0,23,0,0,5,9,8,9,3,0,25,0,5,3,5,11,8,3,0,31,0,3,7,11,25,15,4,0,64,0,5,7,8,19,16,4,0,60,0,3,10,14,27,19,7,0,81,0,0,9,14,24,21,0,0,70,0,0,0,0,7,4,0,0,23,0,0,0,4,3,3,0,0,8,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,4,0,0,0,3,4,0,0,0,8,9,20,45,85,132,110,31,4,432,6,0,0,0,0,0,0,0,5,107,11,0,0,0,4,0,0,115,38,11,8,7,6,4,0,0,75,9,17,4,14,6,4,0,0,62,7,10,6,3,14,9,0,4,55,3,13,7,9,22,18,4,0,86,0,15,30,18,11,18,3,0,89,0,3,7,17,10,13,0,0,56,0,0,9,3,6,14,0,0
102011043,0,0,13,3,0,0,5,0,8,0,0,24,0,0,3,8,8,3,3,0,19,3,0,14,0,6,9,3,0,37,0,9,7,9,17,12,3,0,49,0,4,10,11,8,10,3,0,47,0,3,13,6,9,8,3,0,35,0,0,0,3,8,3,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,8,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,13,38,48,72,63,19,0,270,0,0,0,0,0,0,0,0,3,61,8,0,0,0,0,0,0,67,14,5,3,0,0,4,0,0,30,6,0,4,0,3,4,3,0,16,4,11,3,3,3,7,0,0,35,3,6,9,3,8,15,0,0,46,0,16,16,6,5,5,0,0,49,0,3,10,9,8,3,0,0,36,0,5,3,6,3,3,0,0
102021044,0,0,16,0,0,0,10,3,12,5,0,29,0,0,10,7,6,8,0,0,29,0,3,9,12,20,13,10,0,66,0,4,4,9,8,20,3,0,57,0,0,4,17,15,21,3,0,63,0,0,5,7,15,12,0,0,46,0,0,0,3,3,3,0,0,15,0,0,0,0,3,6,0,0,12,0,0,0,3,0,3,0,0,5,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,12,9,41,72,86,106,26,3,350,8,0,0,0,0,0,0,0,5,152,6,4,0,3,0,0,0,166,46,30,10,6,10,6,0,0,111,19,14,14,7,9,4,3,0,69,7,25,14,4,11,22,3,0,90,7,19,17,18,20,24,14,0,124,4,18,29,18,26,22,0,0,108,0,12,16,12,12,9,0,0,69,0,0,9,8,7,4,0,0
102021045,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,3,0,4,4,0,0,9,0,0,0,3,5,3,0,0,20,0,0,4,3,3,3,0,0,13,0,0,0,6,0,6,0,0,13,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,26,22,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,15,0,3,8,0,3,0,0,0,11,0,4,4,6,3,0,0,0,12,0,0,0,3,6,0,0,0
102021046,0,0,5,0,3,4,8,0,4,0,0,17,0,0,5,3,0,0,0,0,10,0,0,8,3,3,9,0,0,19,0,0,0,0,8,3,0,0,19,0,0,4,6,10,4,0,0,26,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,24,30,34,5,0,115,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,22,8,4,0,0,4,0,0,0,19,3,3,3,3,3,5,0,0,14,0,0,0,0,5,3,0,0,15,0,0,0,5,5,7,0,0,26,0,3,3,5,4,0,0,0,17,0,0,3,0,3,0,0,0,11,0,0,3,3,0,4,0,0
102021047,0,0,30,3,3,9,6,3,10,0,0,34,0,5,4,5,9,10,3,0,41,0,4,3,11,19,12,7,0,59,0,8,5,19,28,15,5,0,81,0,4,18,25,31,21,0,0,93,0,0,12,26,35,17,6,0,95,0,0,3,14,26,9,0,0,57,0,0,6,4,15,0,0,0,31,0,0,0,8,3,4,0,0,16,0,0,0,6,3,3,3,0,20,0,0,0,4,6,0,0,0,9,0,0,0,4,0,3,0,0,3,6,28,62,156,189,116,25,0,583,0,0,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,58,25,4,3,3,5,0,0,0,44,8,0,4,4,4,3,0,0,21,3,8,0,6,3,3,0,0,34,5,10,6,3,9,3,0,0,39,0,4,4,13,3,8,3,0,34,0,0,10,3,10,6,0,0,26,0,0,4,10,11,0,0,0
